ad_id,file_path,duration_s,duration_used_s,audio_duration_s,modality,clip_img_mean,clip_img_first,vertical_top1,vertical_top3,vertical_entropy,cta_present,cta_time_s,cta_area_ratio,logo_stability,face_count,smile_rate,face_present_in_first_frame,warmth,contrast,clutter,text_present_in_first_frame,product_shot_present,motion_intensity_0_1s,first_cut_time_s,cut_rate_per_5s,shake_var,loudness_dbfs,loudness_dbfs_0_1s,speech_ratio,bpm,transcript,asr_cta_hits,asr_cta_time_s,align_ocr_img,align_asr_img,hook_score
i0001.png,ads/i0001.png,0.0,0.0,0.0,image,"[-0.012533866800367832, -0.0656847134232521, 0.05793289467692375, 0.083247110247612, -0.0035357847809791565, 0.04032596945762634, -0.014162245206534863, -0.0010518133640289307, 0.047900255769491196, -0.058273352682590485, -0.0373212955892086, 0.054447371512651443, -0.023072712123394012, 0.012544610537588596, -0.004699240438640118, 0.01932707242667675, -0.05088122561573982, -0.016440289095044136, -0.09247362613677979, 0.002775173634290695, -0.011931151151657104, -0.010194719769060612, -0.029880596324801445, -0.01153548527508974, 0.0062296632677316666, -0.016823461279273033, -0.0007048883708193898, -0.0193177480250597, -0.07769602537155151, -0.03803440183401108, -0.06922230869531631, 0.07850421220064163, -0.04614417254924774, 0.030745934695005417, -0.019502343609929085, -0.007601005956530571, -0.05587892606854439, 0.02659979648888111, -0.014692594297230244, -0.02724946103990078, -0.02261124551296234, -0.02055198885500431, -0.028443098068237305, 0.053912073373794556, -0.03950253501534462, 0.034571323543787, -0.0188598595559597, 0.07686175405979156, 0.06504309922456741, 0.021238131448626518, 0.053412675857543945, 0.06529006361961365, 0.0034043642226606607, 0.03236977383494377, -0.07670016586780548, -0.011449543759226799, -0.019140880554914474, 0.046234380453825, 0.005897653754800558, 0.051936373114585876, -0.03914725407958031, -0.024343134835362434, 0.04758698493242264, -0.08305113762617111, -0.03668900951743126, 0.0012042293092235923, 0.0015843712026253343, 0.02542700432240963, -0.01699470914900303, 0.011479600332677364, -0.047274839133024216, 0.08022187650203705, 0.028472909703850746, 0.033303916454315186, 0.03678379952907562, 0.027198897674679756, -0.010604580864310265, -0.037746112793684006, -0.020772892981767654, -0.0068925791420042515, -0.00013464712537825108, -0.04822521284222603, 0.010867565870285034, -0.008015398867428303, 0.01015802938491106, -0.0022947946563363075, 0.0009178014588542283, -0.05497738718986511, -0.01867102086544037, -0.037717364728450775, 0.05264127254486084, -0.0007208330789580941, 0.0034195014741271734, -0.011400348506867886, -0.006779032293707132, 0.0333729088306427, -0.01970893144607544, -0.03301059827208519, -0.025003978982567787, 0.029446961358189583, -0.04078231006860733, 0.010810421779751778, 0.024508893489837646, 0.028856735676527023, 0.03608984127640724, 0.059452563524246216, -9.819688420975581e-05, -0.04581044241786003, 0.024971978738904, 0.056733597069978714, 0.032652970403432846, -0.027920784428715706, -0.07690835744142532, 0.027103208005428314, -0.04202735424041748, 0.03611955791711807, 0.0030475622043013573, -0.07396680861711502, -0.006240159273147583, -0.08573421835899353, 0.007246514782309532, 0.009199167601764202, 0.05470044165849686, -0.016812030225992203, 0.009990284219384193, -0.005452456884086132, 0.019339650869369507, -0.04656834900379181, 0.01277158409357071, -0.028543032705783844, 0.03801479563117027, -0.02501508593559265, -0.008080312982201576, -0.054408613592386246, -0.037476327270269394, 0.03560711815953255, -0.02919810637831688, 0.026685133576393127, -0.04438691586256027, -0.014995811507105827, -0.028142763301730156, -0.05397055670619011, 0.0028875835705548525, 0.04374983534216881, 0.08311601728200912, 0.0349106602370739, -0.0357845202088356, 0.00671538757160306, 0.01693153753876686, -0.0006026225164532661, -0.003255748189985752, 0.0412791408598423, 0.21807898581027985, 0.021089669317007065, 0.008414504118263721, 0.01545886229723692, 0.029066981747746468, 0.033102378249168396, 0.05526905134320259, 0.004779331851750612, 0.0029678165446966887, -0.007425924763083458, 0.03134455159306526, 0.024607442319393158, -0.015567549504339695, -0.17603497207164764, -0.06503655761480331, -0.04912565276026726, 0.003453341079875827, -0.03917171433568001, 0.06450669467449188, -0.02595420926809311, 0.027865618467330933, -0.04521949961781502, -0.054631393402814865, -0.02044040523469448, 0.011915484443306923, -0.027172010391950607, -0.026768166571855545, -0.024412134662270546, -0.04574465751647949, 0.014760119840502739, 0.043450068682432175, 0.04332222789525986, -0.05675492808222771, 0.031298473477363586, 0.05092514306306839, -0.063409224152565, -0.018071601167321205, 0.03716588765382767, 0.00605256762355566, 0.020245274528861046, -0.07111005485057831, 0.04658486694097519, 0.02165309526026249, 0.02375362254679203, -0.017090657725930214, -0.05230594426393509, -0.07314562052488327, -0.038421135395765305, 0.09425333142280579, -0.06315235793590546, 0.028810767456889153, -0.009647272527217865, -0.015511655248701572, 0.005065516568720341, -0.0011522725690156221, 0.05795556679368019, 0.04244796559214592, -0.009008112363517284, 0.016734395176172256, 0.03332000598311424, 0.0021459173876792192, -0.015227976255118847, -0.00073294248431921, -0.002968802582472563, 0.011551717296242714, 0.03386860340833664, -0.02399035356938839, 0.06684082001447678, -0.037948429584503174, 0.01648092083632946, 0.021922320127487183, 0.0225761029869318, 0.04553254321217537, 0.0013436669250950217, 0.029475420713424683, -0.03625718876719475, -0.07274673134088516, 0.07823875546455383, 0.09544410556554794, -0.022177468985319138, 0.01224827952682972, -0.001512812334112823, 0.060280006378889084, -0.038384560495615005, 0.03110377863049507, 0.004294620361179113, 0.034882042557001114, -0.011144421063363552, 0.016976656392216682, -0.01102274376899004, 0.10783808678388596, -0.054069116711616516, -0.020773163065314293, -0.06430494785308838, 0.0498521625995636, -0.02045738883316517, -0.028187846764922142, -0.029680604115128517, 0.037640947848558426, -0.020685715600848198, -0.041885390877723694, -0.04729561135172844, -0.05921730399131775, 0.016706328839063644, -0.027551550418138504, -0.02796994149684906, 0.050032686442136765, -0.007455436512827873, -0.044436976313591, 0.0435299426317215, -0.038006506860256195, 0.04110680893063545, 0.0012837258400395513, -0.06563007086515427, -0.008703811094164848, -0.003359308000653982, 0.04133688285946846, -0.07195420563220978, -0.13583606481552124, -0.004410955589264631, 0.03876003995537758, 0.0041641611605882645, -0.05922867730259895, 0.06212390959262848, -0.019038837403059006, 0.005735782906413078, -0.015479516237974167, -0.032695222645998, -0.07506101578474045, -0.013481982052326202, -0.02075355313718319, 0.06267397850751877, -0.03222369775176048, 0.04563215747475624, -0.0281541608273983, -0.03049624152481556, 0.029124250635504723, -0.05745675042271614, 0.03984513878822327, -0.028640972450375557, 0.05936955288052559, 0.06174292042851448, -0.019159486517310143, 0.011328423395752907, -0.012911437079310417, 0.010025661438703537, 0.03847957402467728, -0.020174182951450348, -0.11480122059583664, 0.04396060109138489, 0.005341097246855497, 0.01767680048942566, -0.07398498803377151, -0.0026486292481422424, -0.09895744919776917, -0.2162827104330063, -0.00973149947822094, 0.02275880053639412, 0.03701110556721687, -0.052003175020217896, 0.03303714469075203, 0.0025112482253462076, 0.0030704934615641832, -0.05869312211871147, 0.05283330753445625, 0.010309521108865738, -0.012167838402092457, 0.033575285226106644, 0.055432986468076706, 0.05551712587475777, -0.09489622712135315, 0.06828031688928604, 0.1183524951338768, 0.0031812016386538744, -0.08517313748598099, 0.03574124351143837, 0.003704025875777006, 0.04728075861930847, -0.04029393568634987, 0.043287716805934906, 0.011852523311972618, -0.008832880295813084, 0.06027616187930107, 0.003070427803322673, 0.09548113495111465, 0.0159387718886137, -0.0189139973372221, 0.04742388054728508, -0.02961776591837406, -0.002221221337094903, -0.04669797793030739, 0.022997435182332993, 0.0019046736415475607, 0.005889765452593565, -0.012639868073165417, -0.006739461794495583, 0.033568982034921646, 0.03805432841181755, -0.026235710829496384, 0.06937234848737717, 0.015996519476175308, -0.004818621091544628, -0.10848008096218109, -0.022528646513819695, 0.033175989985466, -0.03839528560638428, 0.00443097110837698, -0.06878679245710373, 0.022057168185710907, 0.00023713946575298905, 0.010193590074777603, 0.010518028400838375, -0.06631534546613693, 0.0010510141728445888, -0.010524352081120014, -0.013960631564259529, 0.02122376672923565, 0.019245542585849762, 0.04938803240656853, 0.03571132570505142, 0.0027219720650464296, -0.03797716274857521, -0.05124618113040924, 0.10640621930360794, -0.0016542504308745265, 0.02959981933236122, 0.011236614547669888, 0.02223622053861618, -0.018173711374402046, 0.06608714908361435, 0.0003345872974023223, 0.008042259141802788, 0.03156726807355881, 0.09194116294384003, -0.019620107486844063, 0.012984607368707657, 0.02763221599161625, 0.025018366053700447, 0.020999664440751076, -0.01673685759305954, 0.05443858727812767, 0.06819768995046616, -0.06808682531118393, 0.03748850151896477, -0.023911647498607635, 0.018870951607823372, -0.012881890870630741, -0.05437096208333969, 0.016833577305078506, -0.019965438172221184, -0.041427165269851685, -0.02069791778922081, -0.032240450382232666, 0.011514789424836636, -0.017766011878848076, -0.026332315057516098, -0.011786594055593014, 0.0006554767023772001, -0.004226413089782, -0.027402495965361595, 0.03604020178318024, -0.004568872507661581, -0.03031332604587078, 0.028478898108005524, -0.028615469112992287, -0.010461636818945408, -0.030184349045157433, -0.038512423634529114, 0.006061396095901728, -0.026011735200881958, -0.03885158896446228, -0.05559464916586876, -0.0012476936681196094, -0.041315995156764984, -0.08217021822929382, -0.004107287153601646, -0.057991236448287964, 0.030068112537264824, -0.005409112200140953, 0.04797918722033501, -0.0015961690805852413, 0.018020551651716232, 0.06181156635284424, -0.005280785728245974, 0.03904811292886734, -0.047206662595272064, 0.01342007052153349, -0.054638106375932693, 0.042650289833545685, -0.014993512071669102, 0.09643298387527466, -0.056475602090358734, 0.013734186068177223, 0.008546551689505577, 0.014327959157526493, -0.002974193310365081, -0.0418488048017025, -0.012293342500925064, -0.07152923196554184, -0.0038554477505385876, -0.0565604567527771, -0.001084226998500526, -0.025918366387486458, -0.044548358768224716, -0.06094806641340256, 0.062157146632671356, 0.024591997265815735, 0.04881945252418518, 0.05615496635437012, -0.09962604939937592, -0.028504028916358948, 0.02430301532149315, -0.003546427935361862, -0.002832251600921154, -0.028497377410531044, -0.029325753450393677, 0.05852178856730461, 0.07850459963083267, 0.03947833552956581, 0.015115546062588692, 0.00656129838898778, 0.04473509266972542, -0.032814815640449524, -0.03997516632080078, -0.04304540157318115, -0.03968961909413338, 0.007810608018189669, 0.06957727670669556, -0.043567389249801636, -0.07311728596687317, 0.02402750961482525, -0.05247125402092934, 0.05700790882110596, 0.004059081897139549, -0.051502931863069534, 0.005555341485887766, -0.08359172195196152, 0.0392327681183815, 0.16591887176036835, -0.009030811488628387, 0.07754088938236237, -0.0461973175406456, -0.031662385910749435, 0.05684802681207657, -0.03401382640004158, 0.07217761874198914, 0.03208392858505249, 0.05188502371311188, 0.031006257981061935, 0.010831066407263279, -0.01583297736942768, 0.00466958899050951, 0.006105081178247929, 0.022401729598641396, 0.026147695258259773, 0.02300623431801796, 0.029853759333491325, 0.04097361862659454, -0.03576548770070076, -0.00516804214566946]","[-0.012533866800367832, -0.0656847134232521, 0.05793289467692375, 0.083247110247612, -0.0035357847809791565, 0.04032596945762634, -0.014162245206534863, -0.0010518133640289307, 0.047900255769491196, -0.058273352682590485, -0.0373212955892086, 0.054447371512651443, -0.023072712123394012, 0.012544610537588596, -0.004699240438640118, 0.01932707242667675, -0.05088122561573982, -0.016440289095044136, -0.09247362613677979, 0.002775173634290695, -0.011931151151657104, -0.010194719769060612, -0.029880596324801445, -0.01153548527508974, 0.0062296632677316666, -0.016823461279273033, -0.0007048883708193898, -0.0193177480250597, -0.07769602537155151, -0.03803440183401108, -0.06922230869531631, 0.07850421220064163, -0.04614417254924774, 0.030745934695005417, -0.019502343609929085, -0.007601005956530571, -0.05587892606854439, 0.02659979648888111, -0.014692594297230244, -0.02724946103990078, -0.02261124551296234, -0.02055198885500431, -0.028443098068237305, 0.053912073373794556, -0.03950253501534462, 0.034571323543787, -0.0188598595559597, 0.07686175405979156, 0.06504309922456741, 0.021238131448626518, 0.053412675857543945, 0.06529006361961365, 0.0034043642226606607, 0.03236977383494377, -0.07670016586780548, -0.011449543759226799, -0.019140880554914474, 0.046234380453825, 0.005897653754800558, 0.051936373114585876, -0.03914725407958031, -0.024343134835362434, 0.04758698493242264, -0.08305113762617111, -0.03668900951743126, 0.0012042293092235923, 0.0015843712026253343, 0.02542700432240963, -0.01699470914900303, 0.011479600332677364, -0.047274839133024216, 0.08022187650203705, 0.028472909703850746, 0.033303916454315186, 0.03678379952907562, 0.027198897674679756, -0.010604580864310265, -0.037746112793684006, -0.020772892981767654, -0.0068925791420042515, -0.00013464712537825108, -0.04822521284222603, 0.010867565870285034, -0.008015398867428303, 0.01015802938491106, -0.0022947946563363075, 0.0009178014588542283, -0.05497738718986511, -0.01867102086544037, -0.037717364728450775, 0.05264127254486084, -0.0007208330789580941, 0.0034195014741271734, -0.011400348506867886, -0.006779032293707132, 0.0333729088306427, -0.01970893144607544, -0.03301059827208519, -0.025003978982567787, 0.029446961358189583, -0.04078231006860733, 0.010810421779751778, 0.024508893489837646, 0.028856735676527023, 0.03608984127640724, 0.059452563524246216, -9.819688420975581e-05, -0.04581044241786003, 0.024971978738904, 0.056733597069978714, 0.032652970403432846, -0.027920784428715706, -0.07690835744142532, 0.027103208005428314, -0.04202735424041748, 0.03611955791711807, 0.0030475622043013573, -0.07396680861711502, -0.006240159273147583, -0.08573421835899353, 0.007246514782309532, 0.009199167601764202, 0.05470044165849686, -0.016812030225992203, 0.009990284219384193, -0.005452456884086132, 0.019339650869369507, -0.04656834900379181, 0.01277158409357071, -0.028543032705783844, 0.03801479563117027, -0.02501508593559265, -0.008080312982201576, -0.054408613592386246, -0.037476327270269394, 0.03560711815953255, -0.02919810637831688, 0.026685133576393127, -0.04438691586256027, -0.014995811507105827, -0.028142763301730156, -0.05397055670619011, 0.0028875835705548525, 0.04374983534216881, 0.08311601728200912, 0.0349106602370739, -0.0357845202088356, 0.00671538757160306, 0.01693153753876686, -0.0006026225164532661, -0.003255748189985752, 0.0412791408598423, 0.21807898581027985, 0.021089669317007065, 0.008414504118263721, 0.01545886229723692, 0.029066981747746468, 0.033102378249168396, 0.05526905134320259, 0.004779331851750612, 0.0029678165446966887, -0.007425924763083458, 0.03134455159306526, 0.024607442319393158, -0.015567549504339695, -0.17603497207164764, -0.06503655761480331, -0.04912565276026726, 0.003453341079875827, -0.03917171433568001, 0.06450669467449188, -0.02595420926809311, 0.027865618467330933, -0.04521949961781502, -0.054631393402814865, -0.02044040523469448, 0.011915484443306923, -0.027172010391950607, -0.026768166571855545, -0.024412134662270546, -0.04574465751647949, 0.014760119840502739, 0.043450068682432175, 0.04332222789525986, -0.05675492808222771, 0.031298473477363586, 0.05092514306306839, -0.063409224152565, -0.018071601167321205, 0.03716588765382767, 0.00605256762355566, 0.020245274528861046, -0.07111005485057831, 0.04658486694097519, 0.02165309526026249, 0.02375362254679203, -0.017090657725930214, -0.05230594426393509, -0.07314562052488327, -0.038421135395765305, 0.09425333142280579, -0.06315235793590546, 0.028810767456889153, -0.009647272527217865, -0.015511655248701572, 0.005065516568720341, -0.0011522725690156221, 0.05795556679368019, 0.04244796559214592, -0.009008112363517284, 0.016734395176172256, 0.03332000598311424, 0.0021459173876792192, -0.015227976255118847, -0.00073294248431921, -0.002968802582472563, 0.011551717296242714, 0.03386860340833664, -0.02399035356938839, 0.06684082001447678, -0.037948429584503174, 0.01648092083632946, 0.021922320127487183, 0.0225761029869318, 0.04553254321217537, 0.0013436669250950217, 0.029475420713424683, -0.03625718876719475, -0.07274673134088516, 0.07823875546455383, 0.09544410556554794, -0.022177468985319138, 0.01224827952682972, -0.001512812334112823, 0.060280006378889084, -0.038384560495615005, 0.03110377863049507, 0.004294620361179113, 0.034882042557001114, -0.011144421063363552, 0.016976656392216682, -0.01102274376899004, 0.10783808678388596, -0.054069116711616516, -0.020773163065314293, -0.06430494785308838, 0.0498521625995636, -0.02045738883316517, -0.028187846764922142, -0.029680604115128517, 0.037640947848558426, -0.020685715600848198, -0.041885390877723694, -0.04729561135172844, -0.05921730399131775, 0.016706328839063644, -0.027551550418138504, -0.02796994149684906, 0.050032686442136765, -0.007455436512827873, -0.044436976313591, 0.0435299426317215, -0.038006506860256195, 0.04110680893063545, 0.0012837258400395513, -0.06563007086515427, -0.008703811094164848, -0.003359308000653982, 0.04133688285946846, -0.07195420563220978, -0.13583606481552124, -0.004410955589264631, 0.03876003995537758, 0.0041641611605882645, -0.05922867730259895, 0.06212390959262848, -0.019038837403059006, 0.005735782906413078, -0.015479516237974167, -0.032695222645998, -0.07506101578474045, -0.013481982052326202, -0.02075355313718319, 0.06267397850751877, -0.03222369775176048, 0.04563215747475624, -0.0281541608273983, -0.03049624152481556, 0.029124250635504723, -0.05745675042271614, 0.03984513878822327, -0.028640972450375557, 0.05936955288052559, 0.06174292042851448, -0.019159486517310143, 0.011328423395752907, -0.012911437079310417, 0.010025661438703537, 0.03847957402467728, -0.020174182951450348, -0.11480122059583664, 0.04396060109138489, 0.005341097246855497, 0.01767680048942566, -0.07398498803377151, -0.0026486292481422424, -0.09895744919776917, -0.2162827104330063, -0.00973149947822094, 0.02275880053639412, 0.03701110556721687, -0.052003175020217896, 0.03303714469075203, 0.0025112482253462076, 0.0030704934615641832, -0.05869312211871147, 0.05283330753445625, 0.010309521108865738, -0.012167838402092457, 0.033575285226106644, 0.055432986468076706, 0.05551712587475777, -0.09489622712135315, 0.06828031688928604, 0.1183524951338768, 0.0031812016386538744, -0.08517313748598099, 0.03574124351143837, 0.003704025875777006, 0.04728075861930847, -0.04029393568634987, 0.043287716805934906, 0.011852523311972618, -0.008832880295813084, 0.06027616187930107, 0.003070427803322673, 0.09548113495111465, 0.0159387718886137, -0.0189139973372221, 0.04742388054728508, -0.02961776591837406, -0.002221221337094903, -0.04669797793030739, 0.022997435182332993, 0.0019046736415475607, 0.005889765452593565, -0.012639868073165417, -0.006739461794495583, 0.033568982034921646, 0.03805432841181755, -0.026235710829496384, 0.06937234848737717, 0.015996519476175308, -0.004818621091544628, -0.10848008096218109, -0.022528646513819695, 0.033175989985466, -0.03839528560638428, 0.00443097110837698, -0.06878679245710373, 0.022057168185710907, 0.00023713946575298905, 0.010193590074777603, 0.010518028400838375, -0.06631534546613693, 0.0010510141728445888, -0.010524352081120014, -0.013960631564259529, 0.02122376672923565, 0.019245542585849762, 0.04938803240656853, 0.03571132570505142, 0.0027219720650464296, -0.03797716274857521, -0.05124618113040924, 0.10640621930360794, -0.0016542504308745265, 0.02959981933236122, 0.011236614547669888, 0.02223622053861618, -0.018173711374402046, 0.06608714908361435, 0.0003345872974023223, 0.008042259141802788, 0.03156726807355881, 0.09194116294384003, -0.019620107486844063, 0.012984607368707657, 0.02763221599161625, 0.025018366053700447, 0.020999664440751076, -0.01673685759305954, 0.05443858727812767, 0.06819768995046616, -0.06808682531118393, 0.03748850151896477, -0.023911647498607635, 0.018870951607823372, -0.012881890870630741, -0.05437096208333969, 0.016833577305078506, -0.019965438172221184, -0.041427165269851685, -0.02069791778922081, -0.032240450382232666, 0.011514789424836636, -0.017766011878848076, -0.026332315057516098, -0.011786594055593014, 0.0006554767023772001, -0.004226413089782, -0.027402495965361595, 0.03604020178318024, -0.004568872507661581, -0.03031332604587078, 0.028478898108005524, -0.028615469112992287, -0.010461636818945408, -0.030184349045157433, -0.038512423634529114, 0.006061396095901728, -0.026011735200881958, -0.03885158896446228, -0.05559464916586876, -0.0012476936681196094, -0.041315995156764984, -0.08217021822929382, -0.004107287153601646, -0.057991236448287964, 0.030068112537264824, -0.005409112200140953, 0.04797918722033501, -0.0015961690805852413, 0.018020551651716232, 0.06181156635284424, -0.005280785728245974, 0.03904811292886734, -0.047206662595272064, 0.01342007052153349, -0.054638106375932693, 0.042650289833545685, -0.014993512071669102, 0.09643298387527466, -0.056475602090358734, 0.013734186068177223, 0.008546551689505577, 0.014327959157526493, -0.002974193310365081, -0.0418488048017025, -0.012293342500925064, -0.07152923196554184, -0.0038554477505385876, -0.0565604567527771, -0.001084226998500526, -0.025918366387486458, -0.044548358768224716, -0.06094806641340256, 0.062157146632671356, 0.024591997265815735, 0.04881945252418518, 0.05615496635437012, -0.09962604939937592, -0.028504028916358948, 0.02430301532149315, -0.003546427935361862, -0.002832251600921154, -0.028497377410531044, -0.029325753450393677, 0.05852178856730461, 0.07850459963083267, 0.03947833552956581, 0.015115546062588692, 0.00656129838898778, 0.04473509266972542, -0.032814815640449524, -0.03997516632080078, -0.04304540157318115, -0.03968961909413338, 0.007810608018189669, 0.06957727670669556, -0.043567389249801636, -0.07311728596687317, 0.02402750961482525, -0.05247125402092934, 0.05700790882110596, 0.004059081897139549, -0.051502931863069534, 0.005555341485887766, -0.08359172195196152, 0.0392327681183815, 0.16591887176036835, -0.009030811488628387, 0.07754088938236237, -0.0461973175406456, -0.031662385910749435, 0.05684802681207657, -0.03401382640004158, 0.07217761874198914, 0.03208392858505249, 0.05188502371311188, 0.031006257981061935, 0.010831066407263279, -0.01583297736942768, 0.00466958899050951, 0.006105081178247929, 0.022401729598641396, 0.026147695258259773, 0.02300623431801796, 0.029853759333491325, 0.04097361862659454, -0.03576548770070076, -0.00516804214566946]",fitness / health / workout,"['fitness / health / workout', 'brand awareness / lifestyle / no specific CTA', 'mobile game / gaming app']",2.0782765602826094,True,0.0,0.010293556995806329,1.0,1,0.0,True,1.2440450512742496,1.0,0.10023827678231033,True,True,0.0,,0.0,0.0,,,0.0,,,[],,0.351018488407135,0.0,1.0
